unemployment_rate,hpi_change_annual,gdp_growth_annual,pd_multiplier,lgd_multiplier,portfolio_loss,loss_rate
2.9716131234484924,12.329036806357664,5.9454153819451125,1.0,1.0,30650656060.56411,0.044177459903963816
3.7742961404324675,3.9931317920214875,1.9333536203379413,1.0,1.0,30650656060.56411,0.044177459903963816
4.724797771098097,-3.4853086859971825,1.1570518195603383,1.1061994427745243,1.0522796302899577,35678318136.454124,0.051423939043902425
3.634241679154628,10.712236899314252,0.8760462953367831,1.0,1.0,30650656060.56411,0.044177459903963816
8.732039015944501,-4.1459569705970996,-0.22188751348041458,2.119104129660146,1.0621893545589565,68991250552.89363,0.09943859599619564
7.2949167448082335,-4.991186332493411,0.8279417655438766,1.7487291862020584,1.0748677949874013,57612587942.95606,0.08303828109859675
8.258229748086661,-8.672160795426937,0.3136805400692875,1.9895574370216653,1.1300824119314041,68913827589.65074,0.09932700458857453
6.214496063595573,9.119884741370235,-0.2011879370341514,1.4886834127506008,1.0,45629123267.28546,0.06576625177648568
3.130454848471058,11.70441007584086,2.929810191598584,1.0,1.0,30650656060.56411,0.044177459903963816
6.19617153541587,6.411978239829928,0.46549219519880425,1.4740428838539676,1.0,45180381451.530014,0.06511947039818185
6.160577725699984,6.125581868779972,0.3972964389419844,1.465144431424996,1.0,44907638046.65831,0.06472635937279363
9.34840275411747,2.9025232092704405,-1.1585070552761358,2.3200260412931746,1.0,71110320243.2292,0.10249285741538113
6.988601382190627,-2.964332338103781,1.9031119284116327,1.6721503455476567,1.0444649850715568,53531446998.105835,0.07715604353417746
7.968339102562783,-3.3369352406857615,1.9723502509162196,1.917084775640696,1.0500540286102864,61701076118.029,0.08893110838637881
6.5128776269089075,8.964578522126757,4.599945875679713,1.553219406727227,1.0,47607193822.18967,0.06861728806275054
5.228457048945844,0.8287046111132046,-0.10066509372464161,1.2371475169226933,1.0,37919383037.37839,0.054654034824140676
4.115274987586969,6.59782198010137,2.440679732178886,1.0,1.0,30650656060.56411,0.044177459903963816
6.247296979762786,9.359784561199847,1.7518543459472027,1.4868242449406965,1.0,45572138554.18522,0.0656841184651089
8.543913235562785,-0.6334300529807955,4.7978623115967025,2.0609783088906966,1.009501450794712,63770547145.57697,0.09191388216979364
6.9283266709111615,-2.144208818688795,-0.9103226555396775,1.7025978005047744,1.032163132280332,53864196438.41319,0.07763564256880166
6.6488809571327305,2.2156528806510862,2.2363810733047913,1.5872202392831827,1.0,48649341646.6351,0.07011935847969267
6.6308592113570635,3.1858551199521514,-0.11200157737721717,1.5883148817081267,1.0,48682893155.11136,0.0701677170015298
2.751100479889937,6.143740570059784,3.45322440824983,1.0,1.0,30650656060.56411,0.044177459903963816
6.125138475528884,-3.4854773119150426,1.0667954629257614,1.456284618882221,1.0522821596787257,46969749588.294846,0.06769852576845388
6.459282360531983,-1.670629955833249,1.1113290444251702,1.5398205901329958,1.0250594493374987,48379229887.049065,0.06973004050212238
5.820927973784673,-2.4245198670929122,1.4873271902427851,1.3802319934461682,1.0363677980063937,43843556395.62938,0.0631926752526238
6.80170748112652,10.208056403760473,3.3312334168422044,1.6254268702816301,1.0,49820399952.6014,0.07180723038869212
3.0188038365176304,2.69371499179928,2.6180678875743055,1.0,1.0,30650656060.56411,0.044177459903963816
6.709989497580719,6.767933450903267,7.438384254589714,1.6024973743951798,1.0,49117595860.54369,0.07079426350355035
6.821429366205687,10.510742756618221,3.1952135735502774,1.6303573415514219,1.0,49971522131.70828,0.07202504608552099
6.97852701291718,1.1887365492033863,2.170310293534038,1.669631753229295,1.0,51175308616.02777,0.07376008983267199
4.199160593564686,5.4805678206556365,1.0588686169677541,1.0,1.0,30650656060.56411,0.044177459903963816
5.867111175452984,19.216752110549017,-0.3660052165603165,1.410078054691262,1.0,43219817472.891174,0.06229366672258252
7.046573943036505,-7.048681279707399,-0.3664640372723662,1.7049666876227447,1.1057302191956109,57783634076.936066,0.08328481362666723
7.832426529579108,2.4039871052014523,-0.7456760447502226,1.920390434632288,1.0,58861226713.91148,0.08483797142592356
4.31141413366437,11.079693371193866,1.0747815294346537,1.0028535334160926,1.0,30738118731.858093,0.044303521762037876
6.129753484688828,4.614094827826967,0.38783398445700534,1.457438371172207,1.0,44671442244.26809,0.0643859252049585
9.891252245765989,3.16535190278219,-2.5318213569380865,2.524404129288402,1.0,77374642724.68661,0.11152176220303905
6.071199974143902,0.2538715174586468,2.4096281732962623,1.4427999935359754,1.0,44222766366.055305,0.06373923886387481
4.160724668241172,6.299449885928667,2.6647025220614937,1.0,1.0,30650656060.56411,0.044177459903963816
7.396859449457498,-4.938658948752444,-0.05924226776880315,1.7771769757528146,1.0740798842312866,58506893045.60963,0.08432726257215223
4.7804748953584575,2.071372990007289,4.195675087120481,1.1201187238396144,1.0,34332373751.406013,0.04948400001010369
6.497657413198722,-4.089778494021182,2.111051760871768,1.5494143532996805,1.0613466774103177,50403954897.6129,0.07264832087413117
9.848733051742695,5.725250140704205,-1.5482206766351965,2.4645942967674332,1.0,75541432119.04646,0.10887951572498118
4.762347824804069,14.149983377613996,1.2571213612219378,1.1155869562010172,1.0,34193472100.168976,0.049283798026955476
6.573449436067335,8.584071655476924,0.1756077410311705,1.5683623590168339,1.0,48071335244.559944,0.06928626523035228
5.591169267191745,-15.281978254660885,-1.5744152823369095,1.4015130809147818,1.2292296738199133,52804382221.94754,0.07610810919525662
5.214445169619821,-2.2533983542824583,3.5889319295754034,1.2286112924049553,1.0338009753142368,38930610568.621765,0.0561115391472787
2.9164044147602004,5.958387835175355,2.2826918328979415,1.0,1.0,30650656060.56411,0.044177459903963816
8.519986238850736,-7.952671708856755,1.8395873650344876,2.0549965597126842,1.1192900756328514,70500715887.31161,0.10161422134515748
5.727303209294697,-1.2830001071985384,1.7511642217520627,1.3568258023236743,1.0192450016079782,42387954449.26044,0.06109468438108152
6.095799445467356,0.6067319436701082,1.2160614950325297,1.448949861366839,1.0,44411263849.757034,0.06401092440338747
4.9553916884209945,6.645951223662724,2.7911139128673907,1.1638479221052487,1.0,35672702367.25018,0.051415844913116224
8.80245404359167,-7.0956149336933745,3.35854443379671,2.1256135108979173,1.1064342240054006,72085792519.06975,0.10389882690811311
2.0,9.160258893027958,3.415361053505193,1.0,1.0,30650656060.56411,0.044177459903963816
6.255690538873306,0.247032604641654,0.7288390312344094,1.4889226347183266,1.0,45636455577.54036,0.06577681999537303
4.745239244855882,2.521060975634775,2.8132266962941905,1.1113098112139705,1.0,34062374800.249844,0.04909484462578678
6.404051056149768,-0.39650158075345576,2.3744117769472375,1.5260127640374421,1.0059475237113018,47051477639.99566,0.06781632219408039
6.307030071498618,9.188232461057936,2.685897926113726,1.5017575178746545,1.0,46029853166.74249,0.06634383253138378
4.089544920949568,3.6005846279498472,2.8530062364859092,1.0,1.0,30650656060.56411,0.044177459903963816
6.898474328963142,3.145987699283399,1.3339659524222973,1.6496185822407856,1.0,50561891795.37771,0.07287595877377594
8.200703541939241,-2.216389207065941,1.3673413534909382,1.9751758854848103,1.033245838105989,62553154283.344124,0.0901592272530312
5.312753238318213,4.078423757810819,3.2136543992499984,1.2531883095795533,1.0,38411043856.042625,0.05536267629856691
7.318137966885554,7.810118768015069,3.4504398065259343,1.7545344917213885,1.0,53777633252.14895,0.07751087715814318
5.748322448058192,9.130232798739849,1.3228002170664395,1.362080612014548,1.0,41748664365.62058,0.0601732616232392
6.339945787969457,3.223756742403687,1.4089731955643325,1.5099864469923643,1.0,46282075242.876175,0.06670736571753395
6.868785605802,-1.8184000213185723,4.037072150860128,1.6421964014505,1.0272760003197785,51707318115.734985,0.07452688674218684
3.7440847721186907,-0.0325431247431931,3.2829747985006708,1.0,1.000488146871148,30665618082.418705,0.0441990249927912
7.252267519831284,6.711315842949119,2.3290098140728226,1.738066879957821,1.0,53272890147.84494,0.07678337989974414
5.6834336874490985,-0.694145480798495,1.202997754954711,1.3458584218622747,1.0104121822119774,41680961141.92945,0.06007567948848574
4.3858484561496365,12.833007769529294,2.0976664098030637,1.0214621140374092,1.0,31308483936.257343,0.04512560158630576
4.096370924837314,5.090230913221551,2.443376674948126,1.0,1.0,30650656060.56411,0.044177459903963816
4.607221707464671,1.2480368240757445,1.8024506966929474,1.0768054268661678,1.0,33004792783.023827,0.04757052856975077
6.185386970496088,1.069768778555015,0.39445377532113746,1.471346742624022,1.0,45097742954.000244,0.06500036172710051
6.160180087301134,-4.803552860912747,-1.492267369665448,1.539658390308556,1.0720532929136912,50591845610.35722,0.07291913186141274
4.305285406900725,5.482204337325229,2.276405514335334,1.0013213517251813,1.0,30691156357.827675,0.04423583386682205
8.58649926373445,6.353417167668269,0.8374345918496454,2.071624815933612,1.0,63496659719.71058,0.09151912224196358
5.6702230969783125,-1.3369242368066114,1.0110803630577676,1.3425557742445782,1.0200538635520993,41975436080.82937,0.06050011264842423
5.144014380834393,7.701313684215707,0.5227075961186366,1.2110035952085982,1.0,37118054684.845345,0.05349906277088387
6.720840968097915,13.141402793590702,1.7587083928773248,1.6052102420244787,1.0,49200747033.18717,0.07091411110446846
6.491276011598118,8.16603690350346,0.9757295319529852,1.5478190028995296,1.0,47441667901.87876,0.06837871193918722
6.144651068179497,4.3867097060244,1.531811645182616,1.4611627670448744,1.0,44785597421.1946,0.06455045955428976
4.198800405505847,7.1214865387008555,2.708147879823369,1.0,1.0,30650656060.56411,0.044177459903963816
8.539248221197807,7.055848075907895,4.490385621703581,2.059812055299452,1.0,63134590856.38717,0.09099726448269285
4.209850261474528,12.428300498160578,2.612404847494073,1.0,1.0,30650656060.56411,0.044177459903963816
9.980746036774253,-6.010145552086275,-1.389851861703011,2.4896791022787137,1.0901521832812942,83189837824.50522,0.11990332988786581
4.537615224669658,-6.827754254610518,0.019165942780187573,1.0594038061674145,1.1024163138191578,35797025006.26124,0.05159503384757862
4.225881687493374,7.874669618029177,2.5166712465793974,1.0,1.0,30650656060.56411,0.044177459903963816
9.368691246645437,5.86646976004233,0.012517871376974465,2.267172811661359,1.0,69490334080.0944,0.1001579359825266
3.9540720643586162,10.390072266969772,0.17192043240406862,1.0,1.0,30650656060.56411,0.044177459903963816
9.281435384758543,7.423340671543526,0.31141152851561293,2.245358846189636,1.0,68821721727.1036,0.09919425039755311
2.3641416934523223,17.974193953095607,2.895578745643,1.0,1.0,30650656060.56411,0.044177459903963816
8.122938807174377,-8.405265779467742,-0.8595681333520284,1.9987131084611955,1.1260789866920162,68985702297.93849,0.09943059917517057
5.717566442737286,5.186395099549508,0.8177780613844562,1.3543916106843215,1.0,41512991430.39858,0.059833581075271584
6.922828468925308,-3.457821082932016,0.43485122013820177,1.6557071172313271,1.0518673162439802,53380698372.58645,0.0769387662482916
5.94209093317393,7.813824182518066,2.7768022185785544,1.4105227332934824,1.0,43233447163.78533,0.06231331149370227
3.512587984708582,-1.7243414474251617,3.3845393461080757,1.0,1.0258651217113774,31443439010.104168,0.045320115281279334
6.355845991154237,-0.6794759596474469,3.3738798644755104,1.5139614977885594,1.0101921393947118,46876868309.016525,0.06756465395236488
5.933073030798542,11.999634320343123,2.0896605105198858,1.4082682576996355,1.0,43164346007.76139,0.06221371448855063
9.728894464334347,10.426740203425098,0.7961301577219764,2.357223616083587,1.0,72250450314.41725,0.10413615178420928
7.603359492181211,6.364805338450057,3.3894906894023165,1.8258398730453027,1.0,55963189970.37561,0.08066096778251725
3.824279789226446,11.786114610384626,3.9931557953875085,1.0,1.0,30650656060.56411,0.044177459903963816
2.2751433634897746,2.1696468147174492,-1.2533678849358805,1.062668394246794,1.0,32571483458.49043,0.04694599037804736
5.181584385222513,10.12836314157218,4.314257852531439,1.2203960963056284,1.0,37405941005.51889,0.053913999611495865
5.851929712807201,14.931040859859957,0.07436156351545486,1.3879824282018003,1.0,42542572024.92,0.06131753806929137
2.383172951256191,9.100894823654759,3.006163685359172,1.0,1.0,30650656060.56411,0.044177459903963816
5.643529349092706,-7.985158544212899,0.4115342614361661,1.3358823372731765,1.1197773781631934,45850035063.72236,0.06608465677278069
3.161653788317147,12.589105772717415,3.0981189082601013,1.0,1.0,30650656060.56411,0.044177459903963816
3.87315265996248,4.187116900270335,0.13029304961758426,1.0,1.0,30650656060.56411,0.044177459903963816
5.5850147235332255,11.068351567680644,0.4475399410281853,1.3212536808833064,1.0,40497292141.50855,0.05836963151018687
6.69098293479497,0.23227157185648117,-0.25890021902879834,1.6106907446501826,1.0,49368728034.206635,0.07115622578946906
5.498462985711876,-1.3074766590602112,0.21322997464226168,1.299615746427969,1.0196121498859032,40615307109.11766,0.05853972906011589
3.3696679088750763,20.434121825178494,3.1298054421684744,1.0,1.0,30650656060.56411,0.044177459903963816
4.341815080792052,8.115335437066452,1.8084898162632537,1.010453770198013,1.0,30971070975.43958,0.04463928091773178
5.2761099207625985,9.350233004225132,3.082585072966931,1.2440274801906497,1.0,38130258425.21384,0.05495797412555157
4.672057368999119,2.7061350357358944,1.0936776331920135,1.0930143422497798,1.0,33501606673.561707,0.048286597279197034
2.0,1.535066624989987,4.180208470200166,1.0,1.0,30650656060.56411,0.044177459903963816
8.917497050347492,-1.046061205041723,1.370823218467372,2.154374262586873,1.015690918075626,67069102699.11783,0.09666816232026121
6.314739755252707,23.402061380516095,4.503059435551938,1.5036849388131768,1.0,46088929883.01307,0.0664289810926134
5.457701436263837,-0.7514471550896697,-1.372976122315431,1.3580741651817307,1.011271707326345,42095058699.53466,0.060672527340984744
6.104393759645603,-0.38510790598291056,-1.176378556722625,1.5099173677475322,1.0057766185897437,46547299583.94763,0.06708963935207174
4.445542724092336,-0.1588134709361233,3.9685479934491523,1.036385681023084,1.0023822020640418,31841573850.19174,0.04589395572043945
7.427858262793658,2.5034813738220607,3.3066923085096045,1.7819645656984144,1.0,54618383015.334595,0.07872266815142599
5.858318019548562,-0.707417509815901,3.4180602921225907,1.3895795048871404,1.0106112626472386,43043473315.22385,0.0620394980372776
6.759019305508893,-3.0432280090401145,0.42078574651108247,1.6147548263772233,1.0456484201356018,51752585520.59739,0.07459213164132747
3.9985594018449415,-1.4388226947406384,2.7722259863040977,1.0,1.0215823404211095,31312168953.79355,0.04513091288255108
9.433570614218116,-8.967428551296251,0.6671378028000353,2.283392653554529,1.1345114282694437,79401599157.86104,0.11444325877318447
4.437600711229722,3.5833831772804476,0.7084514063101086,1.0344001778074305,1.0,31705044078.961914,0.04569717237974081
4.021250501495966,7.514922094507108,0.7056795087271978,1.0,1.0,30650656060.56411,0.044177459903963816
6.235131345422754,3.8686208382729497,0.9541713624794402,1.4837828363556886,1.0,45478917385.70649,0.06554975675929314
3.9362177577180155,3.706040507842339,2.9010985985473834,1.0,1.0,30650656060.56411,0.044177459903963816
6.684876033863246,-2.567179789761048,0.9194336674254544,1.5962190084658114,1.0385076968464158,50809155048.55538,0.07323234470011293
7.17366951797838,-7.578273808107705,1.147885994571489,1.718417379494595,1.1136741071216156,58657905775.08651,0.08454492051683932
4.414219352103917,10.254944682703108,0.9437766661913136,1.0285548380259792,1.0,31525880579.763515,0.045438940115920694
2.1850957930540873,-0.4961404052708458,1.8060059704994107,1.0,1.0074421060790626,30878761494.35969,0.044506233246872653
6.214183251830409,-1.4640084337469927,1.9239089619089174,1.4785458129576023,1.0219601265062048,46313596961.86252,0.06675279865945441
2.4648676148821607,8.923106083834101,0.5011139591672659,1.0,1.0,30650656060.56411,0.044177459903963816
4.435271513802315,6.941908817458966,0.5425695073110322,1.0338178784505787,1.0,31687196221.65076,0.04567144787325138
4.956871032382977,12.248104613758553,1.2835833809456116,1.1642177580957442,1.0,35684038082.99368,0.05143218332775739
7.338191176151629,-4.415351441244395,1.3325064325233558,1.7595477940379074,1.066230271618666,57503178524.57944,0.08288058691469743
8.520562580108168,-14.45532531512185,-1.6882656447666538,2.139553927265375,1.2168298797268278,79798160021.75296,0.1150148306060826
6.8334928254440594,2.0914547230039275,1.661388468048033,1.633373206361015,1.0,50063960366.71227,0.07215827933222255
4.52865285462518,7.060269566374194,1.6289429569168439,1.057163213656295,1.0,32402746061.659748,0.0467027854832465
7.986266574971927,3.3872503748187386,1.4976883785640887,1.9215666437429817,1.0,58897278294.81866,0.0848899333567499
4.903553124355278,2.9434107176176116,0.8249583390409931,1.1508882810888195,1.0,35275480867.78723,0.050843320891743156
6.477108901065364,1.2105709787292058,1.5337886392572515,1.544277225266341,1.0,47333110093.8009,0.06822224519980828
9.757489629649356,4.837204173562636,0.25536692128398,2.364372407412339,1.0,72469565458.68356,0.10445196722649701
8.051509038214094,-0.8605906885522572,-2.519557902894324,2.0638551546982398,1.0129088603282839,64075109833.804016,0.09235285502312532
3.740047244758574,-4.1486876009033296,0.6330426339953601,1.0,1.0622303140135498,32558056011.93433,0.0469266371061085
5.743276903602355,15.379757818055904,2.778284832632072,1.360819225900589,1.0,41710002053.682045,0.06011753678876634
5.2797574227619535,10.696355365978391,-1.4280491727743874,1.3163418143292078,1.0,40346740209.14349,0.05815263772243957
6.167136464685098,9.115840929847634,-0.5681893349912639,1.4951935829208376,1.0,45828664254.06914,0.0660538545581493
7.939375762224605,3.979113246215905,0.38099362186090313,1.9098439405561514,1.0,58537969751.33904,0.08437205410674764
6.942210693348656,17.471113843936106,2.492273145026477,1.660552673337164,1.0,50897028860.907684,0.0733589991447725
6.191737199389333,1.3597739413823828,-0.17337776877038058,1.4816031882858525,1.0,45412109742.38487,0.0654534654440832
7.327738335407304,-2.6834620500148576,0.7516485633616148,1.756934583851826,1.040251930750223,56018812329.199265,0.0807411375029252
4.775182147518704,9.186396275004526,2.5025828098553893,1.118795536879676,1.0,34291817202.99312,0.04942554497123556
7.732098352532599,-1.063867634004744,0.2689552278171441,1.8580245881331499,1.015958014510071,57858476304.681984,0.08339268536386057
3.7972704535904533,4.727578720464359,2.415034294624401,1.0,1.0,30650656060.56411,0.044177459903963816
7.1846008635119745,-2.902604148596857,2.000485835650299,1.7211502158779937,1.0435390622289529,55051259672.59234,0.07934658273033678
8.352868216497482,3.8842793301184164,3.8588008600900285,2.013217054124371,1.0,61706423501.22817,0.08893881568655555
4.197279372278615,-0.843300672867171,-1.4198837039703016,1.070994185198515,1.0126495100930075,33241915762.695755,0.04791229909844895
8.626872196236526,5.022100365458491,0.8931375848496191,2.0817180490591314,1.0,63806023936.77996,0.09196501564366756
6.253693677513718,-2.9063737455054834,4.615870898376684,1.4884234193784296,1.0435956061825822,47610036176.3084,0.06862138480981086
5.959509194562621,5.247450437286478,2.6046643928961855,1.4148772986406553,1.0,43366917448.534775,0.06250568512972618
6.646025546315085,5.027664402877459,0.10977669922978506,1.5865063865787712,1.0,48627461592.914276,0.07008782228046619
6.627406476031562,15.46168044040984,4.2064931216431365,1.5818516190078906,1.0,48484789913.05735,0.06988218647274133
8.816445968975337,-2.553692372700503,-1.155294082334998,2.186876196360584,1.0383053855905076,69596769115.87953,0.10031134312384467
5.461859453411777,5.590835274924091,3.292168405722891,1.2904648633529443,1.0,39553594684.873955,0.05700945975824884
2.4044791179906575,19.021827491930544,2.898753225556277,1.0,1.0,30650656060.56411,0.044177459903963816
4.874272531605736,-0.3089694174405855,-1.30994133109035,1.2090651994559516,1.0046345412616087,37230391386.83879,0.05366097611258373
7.313755343844017,3.169740918321221,-0.9246533778158597,1.7996715048517973,1.0,55161112317.21027,0.0795049157458965
3.1799798475285024,6.252546678848574,4.645883990472745,1.0,1.0,30650656060.56411,0.044177459903963816
5.200739355495076,-3.8376199603829484,0.556844795339916,1.225184838873769,1.0575642994057441,39714415073.10911,0.05724125369567582
5.175111757679977,-11.296015921617553,0.3037774446901742,1.2187779394199942,1.1694402388242633,43686011188.65478,0.06296560190546836
5.256663302671342,9.89179997743565,4.821355417144602,1.2391658256678355,1.0,37981245524.549774,0.05474319857780303
7.905831305681756,0.2122596196163009,-0.9667113268427467,1.9497933927625766,1.0,59762446670.72613,0.0861369194297823
10.72925941942788,-1.5877386115953147,0.12982814286112299,2.60731485485697,1.0238160791739297,81819194518.06718,0.11792779175931299
5.6602530905573225,6.213260880516593,1.37927681657716,1.3400632726393307,1.0,41073818469.06207,0.05920059149579856
4.587828710110815,3.0030598884517588,1.5072494373608718,1.0719571775277037,1.0,32856190760.05471,0.04735634522899636
4.646836845224617,1.8804550670831315,1.6292089107306826,1.0867092113061543,1.0,33308350273.59182,0.04800805260974577
5.2097438637579945,15.02661792900482,-1.7762264075045326,1.3162472863147252,1.0,40343842863.4835,0.05814846171486996
7.837415075458114,9.815655460696098,-1.7412368630341426,1.9714156120162358,1.0,60425181876.33614,0.08709213415389555
5.038576571873191,3.4880335953905863,-0.6729324441858529,1.2182907651775905,1.0,37341411225.2198,0.05382099143000241
4.189419705911601,0.009090083110985248,4.128404540859052,1.0,1.0,30650656060.56411,0.044177459903963816
7.533314964354412,10.391239426291246,2.6970561643953657,1.808328741088603,1.0,55426462287.53966,0.07988737045262713
3.5039824706725913,4.6248965505095025,2.6343661687357978,1.0,1.0,30650656060.56411,0.044177459903963816
3.3223440612287676,12.641410581109234,2.130492206432322,1.0,1.0,30650656060.56411,0.044177459903963816
4.975868425601741,10.36825693144492,2.726069834874482,1.1689671064004352,1.0,35829608724.39259,0.05164199747205784
5.002905836628412,13.145826936847296,0.5591264470167956,1.175726459157103,1.0,36036787320.929245,0.051940608507442275
6.909335124128983,6.985391054476532,0.9547948474415152,1.6523337810322458,1.0,50645114419.670815,0.07299590935951697
6.343783755021808,-3.818103028171352,2.1686104857099844,1.510945938755452,1.0572715454225703,48963814571.28151,0.07057261517318718
5.346495777230611,2.1174738705991416,2.9843586143939875,1.261623944307653,1.0,38669601594.746155,0.05573534121353201
4.332802671649041,-2.056815290414118,-1.1897462003741253,1.0676879779309667,1.0308522293562117,33734986594.184185,0.04862297285514939
6.889965151570396,-4.748752147069435,3.2909298048687523,1.6474912878925991,1.0712312822060415,54093632720.347786,0.07796633409219522
2.0,21.108512377551424,3.7642660624075477,1.0,1.0,30650656060.56411,0.044177459903963816
5.518597153201842,1.7428820616480678,1.916207761076588,1.3046492883004606,1.0,39988356615.35716,0.057636091622628526
5.6338890005155635,11.93157548015099,2.211124608473666,1.333472250128891,1.0,40871799305.00715,0.058909416863117486
6.000648063639655,2.222030163550297,1.156599424287459,1.4251620159099139,1.0,43682150780.23496,0.06296003781451245
6.308010211317112,-6.6508031015379405,-1.5643484270894517,1.5802199741837506,1.099762046523069,53266731597.563126,0.07677450344673759
7.157817380653972,3.995237118352085,0.8824396748403646,1.714454345163493,1.0,52549150465.14589,0.07574023809063675
5.743307257078278,7.038156181858518,0.8116374116607123,1.3608268142695696,1.0,41710234642.16973,0.060117872023632724
4.188467297385921,8.211125136257857,0.49836997897579816,1.0,1.0,30650656060.56411,0.044177459903963816
6.5040408753775125,-6.871164202221557,2.0757619201591404,1.5510102188443782,1.1030674630333233,52439254440.50886,0.0755818425505082
6.629609970341263,5.251891084418931,2.883056204034328,1.5824024925853157,1.0,48501674549.61186,0.06990652266812018
8.95751605080945,6.829950256968441,-1.804463904297219,2.254602207917223,1.0,69105036828.25926,0.09960259863965143
3.2102317075519236,4.39685437821922,1.9509533963253158,1.0,1.0,30650656060.56411,0.044177459903963816
